player_names,matchday_details,matchday_stats,minutes_played,goals_scored,assists,yellow_cards,red_cards,player_ratings
Alan Varela,May 12Boavista2-1,9000107.4,90,0,0,1,0,7.4
Alan Varela,May 4Chaves0-3,9000007.4,90,0,0,0,0,7.4
Mirko Topic,,,,,,,,
Mirko Topic,Sep 1Vitoria de Guimaraes2-1,9000006.5,90,0,0,0,0,6.5
Mirko Topic,Aug 24Boavista1-0,9000007.1,90,0,0,0,0,7.1
Mirko Topic,Aug 19Estrela da Amadora0-3,9000007.8,90,0,0,0,0,7.8
Mirko Topic,Aug 11Benfica2-0,9000007.8,90,0,0,0,0,7.8
Mirko Topic,May 17Casa Pia AC1-2,7500006.3,75,0,0,0,0,6.3
Mirko Topic,May 10Chaves0-1,9000008.3,90,0,0,0,0,8.3
Mirko Topic,May 5Benfica2-0,9001008.7,90,0,1,0,0,8.7
Mirko Topic,Apr 28Estoril1-0,6700006.2,67,0,0,0,0,6.2
Mirko Topic,Apr 21Portimonense2-2,5500006.7,55,0,0,0,0,6.7
Mirko Topic,Apr 16Sporting CP0-1,7800006.7,78,0,0,0,0,6.7
Joao Moutinho,,,,,,,,
Joao Moutinho,Aug 15Servette1-2,1700006.3,17,0,0,0,0,6.3
Joao Moutinho,Aug 11Estrela da Amadora1-1,9000107.5,90,0,0,1,0,7.5
Joao Moutinho,Aug 8Servette0-0,9000006.5,90,0,0,0,0,6.5
Joao Moutinho,Aug 1Maccabi Petach Tikva0-5,00000-,0,0,0,0,0,-
Joao Moutinho,Jul 25Maccabi Petach Tikva2-0,900000-,90,0,0,0,0,-
Joao Moutinho,May 18FC Porto0-1,9000007.2,90,0,0,0,0,7.2
Joao Moutinho,May 11Vitoria de Guimaraes2-3,9000006.9,90,0,0,0,0,6.9
Joao Moutinho,May 5Casa Pia AC4-3,8300007.1,83,0,0,0,0,7.1
Joao Moutinho,Apr 27Benfica3-1,9000107.2,90,0,0,1,0,7.2
Joao Moutinho,Apr 20Vizela2-1,8801008.6,88,0,1,0,0,8.6
Miguel Reisinho,,,,,,,,
Miguel Reisinho,Aug 31Estoril0-0,8900107.2,89,0,0,1,0,7.2
Miguel Reisinho,Aug 24Famalicao1-0,8700007.0,87,0,0,0,0,7.0
Miguel Reisinho,Aug 18Braga0-1,9000007.2,90,0,0,0,0,7.2
Miguel Reisinho,Aug 10Casa Pia AC0-1,9010008.3,90,1,0,0,0,8.3
Miguel Reisinho,May 18Vizela2-2,9010007.6,90,1,0,0,0,7.6
Miguel Reisinho,May 12FC Porto2-1,8900107.1,89,0,0,1,0,7.1
Miguel Reisinho,May 4Gil Vicente1-1,9000107.1,90,0,0,1,0,7.1
Miguel Reisinho,Apr 27Vitoria de Guimaraes1-0,5200006.4,52,0,0,0,0,6.4
Miguel Reisinho,Apr 20Estrela da Amadora1-1,8600007.1,86,0,0,0,0,7.1
Miguel Reisinho,Apr 14Arouca2-1,4500006.2,45,0,0,0,0,6.2
Otavio,,,,,,,,
Otavio,Aug 31Sporting CP2-0,9000106.2,90,0,0,1,0,6.2
Otavio,Aug 24Rio Ave2-0,9000007.6,90,0,0,0,0,7.6
Otavio,Aug 16Santa Clara0-2,9000007.3,90,0,0,0,0,7.3
Otavio,Aug 10Gil Vicente3-0,9000007.6,90,0,0,0,0,7.6
Otavio,Aug 3Sporting CP3-4,12000106.2,120,0,0,1,0,6.2
Otavio,Jul 28Al Nassr FC4-0,7400007.0,74,0,0,0,0,7.0
Otavio,May 26Sporting CP2-1,1200010-,120,0,0,1,0,-
Otavio,May 18Braga0-1,9000007.5,90,0,0,0,0,7.5
Otavio,May 12Boavista2-1,9001107.5,90,0,1,1,0,7.5
Otavio,May 4Chaves0-3,9000007.2,90,0,0,0,0,7.2
Baptiste Roux,,,,,,,,
Baptiste Roux,Aug 31Santa Clara2-1,9000006.4,90,0,0,0,0,6.4
Baptiste Roux,Aug 25Vitoria de Guimaraes1-0,9000008.1,90,0,0,0,0,8.1
Baptiste Roux,Aug 16Gil Vicente4-2,9000007.0,90,0,0,0,0,7.0
Baptiste Roux,Aug 10Nacional1-1,9000007.3,90,0,0,0,0,7.3
Baptiste Roux,May 10Paris FC2-1,9000006.0,90,0,0,0,0,6.0
Baptiste Roux,May 4Saint-Etienne2-2,9000006.9,90,0,0,0,0,6.9
Baptiste Roux,Apr 27Pau1-2,9000007.1,90,0,0,0,0,7.1
Baptiste Roux,Apr 23Angers1-2,9000006.5,90,0,0,0,0,6.5
Baptiste Roux,Apr 20SC Bastia0-1,1600005.8,16,0,0,0,0,5.8
Baptiste Roux,Apr 13Dunkerque0-1,00000-,0,0,0,0,0,-
Ivan Zlobin,,,,,,,,
Ivan Zlobin,Sep 1Vitoria de Guimaraes2-1,9000006.1,90,0,0,0,0,6.1
Ivan Zlobin,Aug 24Boavista1-0,9000007.6,90,0,0,0,0,7.6
Ivan Zlobin,Aug 19Estrela da Amadora0-3,9000107.3,90,0,0,1,0,7.3
Ivan Zlobin,Aug 11Benfica2-0,00000-,0,0,0,0,0,-
Ivan Zlobin,May 17Casa Pia AC1-2,9000005.5,90,0,0,0,0,5.5
Ivan Zlobin,May 10Chaves0-1,00000-,0,0,0,0,0,-
Ivan Zlobin,May 5Benfica2-0,00000-,0,0,0,0,0,-
Ivan Zlobin,Apr 28Estoril1-0,00000-,0,0,0,0,0,-
Ivan Zlobin,Apr 21Portimonense2-2,00000-,0,0,0,0,0,-
Ivan Zlobin,Apr 16Sporting CP0-1,00010-,0,0,0,1,0,-
Nicolás Otamendi,,,,,,,,
Nicolás Otamendi,Aug 30Moreirense1-1,9000107.5,90,0,0,1,0,7.5
Nicolás Otamendi,Aug 24Estrela da Amadora1-0,9000007.5,90,0,0,0,0,7.5
Nicolás Otamendi,Aug 17Casa Pia AC3-0,50000-,5,0,0,0,0,-
Nicolás Otamendi,Aug 2France U231-0,9000008.0,90,0,0,0,0,8.0
Nicolás Otamendi,Jul 30Ukraine U230-2,9000007.2,90,0,0,0,0,7.2
Nicolás Otamendi,Jul 27Iraq U233-1,9000007.1,90,0,0,0,0,7.1
Nicolás Otamendi,Jul 24Morocco U231-2,9000007.0,90,0,0,0,0,7.0
Nicolás Otamendi,Jul 15Colombia1-0,30000-,3,0,0,0,0,-
Nicolás Otamendi,Jul 10Canada2-0,2600006.3,26,0,0,0,0,6.3
Nicolás Otamendi,Jul 5Ecuador5-3,1200006.2,12,0,0,0,0,6.2
Geny Catamo,,,,,,,,
Geny Catamo,Aug 31FC Porto2-0,9010107.9,90,1,0,1,0,7.9
Geny Catamo,Aug 23Farense0-5,9000007.7,90,0,0,0,0,7.7
Geny Catamo,Aug 17Nacional1-6,7901007.4,79,0,1,0,0,7.4
Geny Catamo,Aug 9Rio Ave3-1,7600107.2,76,0,0,1,0,7.2
Geny Catamo,Aug 3FC Porto3-4,12000007.7,120,0,0,0,0,7.7
Geny Catamo,Jun 10Guinea0-1,8910007.4,89,1,0,0,0,7.4
Geny Catamo,Jun 7Somalia2-1,8501107.2,85,0,1,1,0,7.2
Geny Catamo,May 26FC Porto2-1,710000-,71,0,0,0,0,-
Geny Catamo,May 4Portimonense3-0,2200006.1,22,0,0,0,0,6.1
Geny Catamo,Apr 28FC Porto2-2,9000007.1,90,0,0,0,0,7.1
Issiar Drame,,,,,,,,
Issiar Drame,Aug 11Braga1-1,9000007.4,90,0,0,0,0,7.4
Issiar Drame,May 17Paris FC1-1,9000006.9,90,0,0,0,0,6.9
Issiar Drame,May 10Pau1-2,9000006.7,90,0,0,0,0,6.7
Issiar Drame,May 3Amiens1-2,00000-,0,0,0,0,0,-
Issiar Drame,Apr 27Annecy FC3-2,9000005.7,90,0,0,0,0,5.7
Issiar Drame,Apr 23Concarneau2-0,9000107.0,90,0,0,1,0,7.0
Issiar Drame,Apr 20Guingamp0-1,9010008.2,90,1,0,0,0,8.2
Issiar Drame,Apr 13Bordeaux2-3,9000106.9,90,0,0,1,0,6.9
Issiar Drame,Mar 30Laval1-2,00000-,0,0,0,0,0,-
Issiar Drame,Mar 16Saint-Etienne0-4,9000005.9,90,0,0,0,0,5.9
Justin De Haas,,,,,,,,
Justin De Haas,Sep 1Vitoria de Guimaraes2-1,9000106.4,90,0,0,1,0,6.4
Justin De Haas,Aug 24Boavista1-0,9000007.2,90,0,0,0,0,7.2
Justin De Haas,Aug 19Estrela da Amadora0-3,9000007.4,90,0,0,0,0,7.4
Justin De Haas,Aug 11Benfica2-0,9000007.7,90,0,0,0,0,7.7
Justin De Haas,May 17Casa Pia AC1-2,9000005.3,90,0,0,0,0,5.3
Justin De Haas,May 5Benfica2-0,4500006.6,45,0,0,0,0,6.6
Justin De Haas,Apr 21Portimonense2-2,3400015.1,34,0,0,0,1,5.1
Justin De Haas,Apr 16Sporting CP0-1,9000006.3,90,0,0,0,0,6.3
Justin De Haas,Apr 13FC Porto2-2,9000006.8,90,0,0,0,0,6.8
Justin De Haas,Mar 29Gil Vicente1-2,9000107.3,90,0,0,1,0,7.3
Vangelis Pavlidis,,,,,,,,
Vangelis Pavlidis,Aug 30Moreirense1-1,7700006.9,77,0,0,0,0,6.9
Vangelis Pavlidis,Aug 24Estrela da Amadora1-0,8601008.0,86,0,1,0,0,8.0
Vangelis Pavlidis,Aug 17Casa Pia AC3-0,9010008.3,90,1,0,0,0,8.3
Vangelis Pavlidis,Aug 11Famalicao2-0,9000005.9,90,0,0,0,0,5.9
Vangelis Pavlidis,Jul 28Feyenoord5-0,7720108.7,77,2,0,1,0,8.7
Vangelis Pavlidis,Jun 11Malta0-2,6101007.1,61,0,1,0,0,7.1
Vangelis Pavlidis,Jun 7Germany2-1,8000006.1,80,0,0,0,0,6.1
Vangelis Pavlidis,May 19FC Utrecht3-3,7711108.4,77,1,1,1,0,8.4
Vangelis Pavlidis,May 12Go Ahead Eagles0-3,9001007.9,90,0,1,0,0,7.9
Vangelis Pavlidis,May 5FC Twente2-1,9010007.7,90,1,0,0,0,7.7
Felix Correia,,,,,,,,
Felix Correia,Sep 1Braga0-0,8700007.3,87,0,0,0,0,7.3
Felix Correia,Aug 25Estoril0-0,9000007.8,90,0,0,0,0,7.8
Felix Correia,Aug 16AVS Futebol SAD4-2,9001008.0,90,0,1,0,0,8.0
Felix Correia,Aug 10FC Porto3-0,8900006.4,89,0,0,0,0,6.4
Felix Correia,May 18Estrela da Amadora1-0,9000006.6,90,0,0,0,0,6.6
Felix Correia,May 12Farense2-0,7110008.1,71,1,0,0,0,8.1
Felix Correia,May 4Boavista1-1,8200007.6,82,0,0,0,0,7.6
Felix Correia,Apr 26Arouca2-2,9000007.1,90,0,0,0,0,7.1
Felix Correia,Apr 20Moreirense0-1,8301007.9,83,0,1,0,0,7.9
Felix Correia,Apr 12Sporting CP0-4,4500006.7,45,0,0,0,0,6.7
Lukas Hornicek,,,,,,,,
Lukas Hornicek,Sep 1Gil Vicente0-0,00000-,0,0,0,0,0,-
Lukas Hornicek,Aug 29Rapid Wien2-2,00000-,0,0,0,0,0,-
Lukas Hornicek,Aug 25Moreirense3-1,00000-,0,0,0,0,0,-
Lukas Hornicek,Aug 22Rapid Wien2-1,00000-,0,0,0,0,0,-
Lukas Hornicek,Aug 18Boavista0-1,9000007.4,90,0,0,0,0,7.4
Lukas Hornicek,Aug 15Servette1-2,00000-,0,0,0,0,0,-
Lukas Hornicek,Aug 8Servette0-0,00000-,0,0,0,0,0,-
Lukas Hornicek,Aug 1Maccabi Petach Tikva0-5,00000-,0,0,0,0,0,-
Lukas Hornicek,Jul 25Maccabi Petach Tikva2-0,00000-,0,0,0,0,0,-
Lukas Hornicek,May 18FC Porto0-1,00000-,0,0,0,0,0,-
Cristo González,,,,,,,,
Cristo González,Sep 1Rio Ave1-0,9000006.1,90,0,0,0,0,6.1
Cristo González,Aug 25Nacional1-0,9001007.4,90,0,1,0,0,7.4
Cristo González,May 18Vitoria de Guimaraes1-3,9010007.3,90,1,0,0,0,7.3
Cristo González,May 12Benfica5-0,7600005.7,76,0,0,0,0,5.7
Cristo González,May 5Estrela da Amadora0-0,9000006.5,90,0,0,0,0,6.5
Cristo González,Apr 26Gil Vicente2-2,9020009.0,90,2,0,0,0,9.0
Cristo González,Apr 19Rio Ave1-1,9000006.3,90,0,0,0,0,6.3
Cristo González,Apr 14Boavista2-1,8101007.1,81,0,1,0,0,7.1
Cristo González,Apr 6Braga0-3,8901008.0,89,0,1,0,0,8.0
Cristo González,Mar 30Farense2-1,9010008.8,90,1,0,0,0,8.8
Ruben Ramos,,,,,,,,
Ruben Ramos,Aug 30Benfica1-1,5600007.0,56,0,0,0,0,7.0
Ruben Ramos,Aug 25Braga3-1,7400006.6,74,0,0,0,0,6.6
Ruben Ramos,Aug 18Arouca3-1,9001008.2,90,0,1,0,0,8.2
Ruben Ramos,Aug 11Farense1-2,8300007.4,83,0,0,0,0,7.4
Ruben Ramos,May 18Estoril2-1,1400006.2,14,0,0,0,0,6.2
Ruben Ramos,May 12Casa Pia AC0-1,00000-,0,0,0,0,0,-
Ruben Ramos,Apr 28Portimonense0-2,2000106.2,20,0,0,1,0,6.2
Ruben Ramos,Apr 20Gil Vicente0-1,00000-,0,0,0,0,0,-
Ruben Ramos,Apr 14Benfica3-0,50010-,5,0,0,1,0,-
Ruben Ramos,Apr 7Estrela da Amadora2-2,9000006.9,90,0,0,0,0,6.9
Ousmane Diomande,,,,,,,,
Ousmane Diomande,Aug 31FC Porto2-0,9000007.6,90,0,0,0,0,7.6
Ousmane Diomande,Aug 23Farense0-5,8600007.6,86,0,0,0,0,7.6
Ousmane Diomande,Aug 17Nacional1-6,8500006.7,85,0,0,0,0,6.7
Ousmane Diomande,Aug 9Rio Ave3-1,9000007.8,90,0,0,0,0,7.8
Ousmane Diomande,Aug 3FC Porto3-4,3000106.8,30,0,0,1,0,6.8
Ousmane Diomande,Jun 11Kenya0-0,00000-,0,0,0,0,0,-
Ousmane Diomande,May 26FC Porto2-1,490000-,49,0,0,0,0,-
Ousmane Diomande,May 18Chaves3-0,00000-,0,0,0,0,0,-
Ousmane Diomande,May 11Estoril0-1,9000007.4,90,0,0,0,0,7.4
Ousmane Diomande,May 4Portimonense3-0,8000007.6,80,0,0,0,0,7.6
Ricardo Horta,,,,,,,,
Ricardo Horta,Sep 1Gil Vicente0-0,9000006.4,90,0,0,0,0,6.4
Ricardo Horta,Aug 29Rapid Wien2-2,9010008.2,90,1,0,0,0,8.2
Ricardo Horta,Aug 25Moreirense3-1,9000008.4,90,0,0,0,0,8.4
Ricardo Horta,Aug 22Rapid Wien2-1,9000006.9,90,0,0,0,0,6.9
Ricardo Horta,Aug 18Boavista0-1,9000007.1,90,0,0,0,0,7.1
Ricardo Horta,Aug 15Servette1-2,9000007.1,90,0,0,0,0,7.1
Ricardo Horta,Aug 11Estrela da Amadora1-1,8500006.7,85,0,0,0,0,6.7
Ricardo Horta,Aug 8Servette0-0,8700006.2,87,0,0,0,0,6.2
Ricardo Horta,Aug 1Maccabi Petach Tikva0-5,6401007.2,64,0,1,0,0,7.2
Ricardo Horta,Jul 25Maccabi Petach Tikva2-0,7710007.5,77,1,0,0,0,7.5
David Simao,,,,,,,,
David Simao,Sep 1Rio Ave1-0,8600006.8,86,0,0,0,0,6.8
David Simao,Aug 25Nacional1-0,7900007.6,79,0,0,0,0,7.6
David Simao,Aug 18Moreirense3-1,9010008.0,90,1,0,0,0,8.0
David Simao,Aug 12Vitoria de Guimaraes0-1,7000106.4,70,0,0,1,0,6.4
David Simao,May 18Vitoria de Guimaraes1-3,8300106.4,83,0,0,1,0,6.4
David Simao,May 12Benfica5-0,7600106.2,76,0,0,1,0,6.2
David Simao,May 5Estrela da Amadora0-0,9000007.7,90,0,0,0,0,7.7
David Simao,Apr 26Gil Vicente2-2,9000006.6,90,0,0,0,0,6.6
David Simao,Apr 19Rio Ave1-1,7500007.1,75,0,0,0,0,7.1
David Simao,Apr 14Boavista2-1,6500106.8,65,0,0,1,0,6.8
Sorriso,,,,,,,,
Sorriso,Sep 1Vitoria de Guimaraes2-1,8510007.2,85,1,0,0,0,7.2
Sorriso,Aug 24Boavista1-0,9000006.8,90,0,0,0,0,6.8
Sorriso,Aug 19Estrela da Amadora0-3,8610007.7,86,1,0,0,0,7.7
Sorriso,Aug 11Benfica2-0,6310007.6,63,1,0,0,0,7.6
Sorriso,May 17Casa Pia AC1-2,3300006.3,33,0,0,0,0,6.3
Sorriso,May 10Chaves0-1,1300005.9,13,0,0,0,0,5.9
Sorriso,May 5Benfica2-0,2800006.0,28,0,0,0,0,6.0
Sorriso,Apr 28Estoril1-0,2300006.0,23,0,0,0,0,6.0
Sorriso,Apr 21Portimonense2-2,5500006.2,55,0,0,0,0,6.2
Sorriso,Apr 16Sporting CP0-1,2000006.0,20,0,0,0,0,6.0
Alan,,,,,,,,
Alan,Aug 30Benfica1-1,7700106.1,77,0,0,1,0,6.1
Alan,Aug 18Arouca3-1,4510007.2,45,1,0,0,0,7.2
Alan,Aug 11Farense1-2,6701107.5,67,0,1,1,0,7.5
Alan,May 18Estoril2-1,2300007.1,23,0,0,0,0,7.1
Alan,May 12Casa Pia AC0-1,8800006.8,88,0,0,0,0,6.8
Alan,May 3Vizela1-0,9000007.1,90,0,0,0,0,7.1
Alan,Apr 28Portimonense0-2,8900007.2,89,0,0,0,0,7.2
Alan,Apr 20Gil Vicente0-1,9000007.1,90,0,0,0,0,7.1
Alan,Apr 14Benfica3-0,9000007.3,90,0,0,0,0,7.3
Alan,Mar 30Vitoria de Guimaraes1-0,7900105.8,79,0,0,1,0,5.8
Mory Gbane,,,,,,,,
Mory Gbane,Sep 1Braga0-0,9000007.2,90,0,0,0,0,7.2
Mory Gbane,Aug 25Estoril0-0,9000007.9,90,0,0,0,0,7.9
Mory Gbane,Aug 16AVS Futebol SAD4-2,9000007.0,90,0,0,0,0,7.0
Mory Gbane,Aug 10FC Porto3-0,9000007.2,90,0,0,0,0,7.2
Mory Gbane,May 18Estrela da Amadora1-0,9000006.4,90,0,0,0,0,6.4
Mory Gbane,May 12Farense2-0,9000007.1,90,0,0,0,0,7.1
Mory Gbane,May 4Boavista1-1,9000106.3,90,0,0,1,0,6.3
Mory Gbane,Apr 26Arouca2-2,9000006.9,90,0,0,0,0,6.9
Mory Gbane,Apr 20Moreirense0-1,9010008.5,90,1,0,0,0,8.5
Mory Gbane,Apr 12Sporting CP0-4,9000005.2,90,0,0,0,0,5.2
Kiki Afonso,,,,,,,,
Kiki Afonso,Aug 31Santa Clara2-1,9000006.1,90,0,0,0,0,6.1
Kiki Afonso,Aug 25Vitoria de Guimaraes1-0,9000107.3,90,0,0,1,0,7.3
Kiki Afonso,Aug 16Gil Vicente4-2,9010007.1,90,1,0,0,0,7.1
Kiki Afonso,Aug 10Nacional1-1,4501007.6,45,0,1,0,0,7.6
Kiki Afonso,May 29Akron Togliatti0-2,00000-,0,0,0,0,0,-
Kiki Afonso,May 12Fakel0-0,00000-,0,0,0,0,0,-
Kiki Afonso,May 6Baltika2-1,00000-,0,0,0,0,0,-
Kiki Afonso,Apr 29Rubin Kazan1-1,00000-,0,0,0,0,0,-
Kiki Afonso,Apr 25FC Rostov0-1,00000-,0,0,0,0,0,-
Kiki Afonso,Apr 21PFC Sochi2-2,10010-,1,0,0,1,0,-
Lucas Piazon,,,,,,,,
Lucas Piazon,Aug 31Santa Clara2-1,9000006.7,90,0,0,0,0,6.7
Lucas Piazon,Aug 25Vitoria de Guimaraes1-0,8101007.8,81,0,1,0,0,7.8
Lucas Piazon,Aug 16Gil Vicente4-2,8100006.8,81,0,0,0,0,6.8
Lucas Piazon,Aug 10Nacional1-1,9000007.5,90,0,0,0,0,7.5
Lucas Piazon,,,,,,,,
Lucas Piazon,,,,,,,,
Gustavo Sa,,,,,,,,
Gustavo Sa,Sep 1Vitoria de Guimaraes2-1,9000107.2,90,0,0,1,0,7.2
Gustavo Sa,Aug 24Boavista1-0,6510007.6,65,1,0,0,0,7.6
Gustavo Sa,Aug 19Estrela da Amadora0-3,7601008.0,76,0,1,0,0,8.0
Gustavo Sa,Aug 11Benfica2-0,6800006.4,68,0,0,0,0,6.4
Gustavo Sa,May 17Casa Pia AC1-2,9000106.4,90,0,0,1,0,6.4
Gustavo Sa,May 10Chaves0-1,8210008.3,82,1,0,0,0,8.3
Gustavo Sa,May 5Benfica2-0,7901007.6,79,0,1,0,0,7.6
Gustavo Sa,Apr 21Portimonense2-2,6800107.1,68,0,0,1,0,7.1
Gustavo Sa,Apr 16Sporting CP0-1,8400006.1,84,0,0,0,0,6.1
Gustavo Sa,Apr 13FC Porto2-2,6501007.6,65,0,1,0,0,7.6
Dinis Pinto,,,,,,,,
Dinis Pinto,Aug 30Benfica1-1,00000-,0,0,0,0,0,-
Dinis Pinto,Aug 25Braga3-1,00000-,0,0,0,0,0,-
Dinis Pinto,Aug 18Arouca3-1,9000007.3,90,0,0,0,0,7.3
Dinis Pinto,Aug 11Farense1-2,00000-,0,0,0,0,0,-
Dinis Pinto,May 18Estoril2-1,00000-,0,0,0,0,0,-
Dinis Pinto,May 12Casa Pia AC0-1,00000-,0,0,0,0,0,-
Dinis Pinto,May 3Vizela1-0,9000006.7,90,0,0,0,0,6.7
Dinis Pinto,Apr 28Portimonense0-2,10000-,1,0,0,0,0,-
Dinis Pinto,Apr 14Benfica3-0,00000-,0,0,0,0,0,-
Dinis Pinto,Apr 7Estrela da Amadora2-2,00000-,0,0,0,0,0,-
Florentino Luis,,,,,,,,
Florentino Luis,Aug 30Moreirense1-1,4500106.7,45,0,0,1,0,6.7
Florentino Luis,Aug 24Estrela da Amadora1-0,7100006.8,71,0,0,0,0,6.8
Florentino Luis,Aug 17Casa Pia AC3-0,9000007.8,90,0,0,0,0,7.8
Florentino Luis,Aug 11Famalicao2-0,6100007.3,61,0,0,0,0,7.3
Florentino Luis,Jul 28Feyenoord5-0,8500007.4,85,0,0,0,0,7.4
Florentino Luis,May 17Rio Ave1-1,9000007.4,90,0,0,0,0,7.4
Florentino Luis,May 12Arouca5-0,6500107.5,65,0,0,1,0,7.5
Florentino Luis,May 5Famalicao2-0,4500006.2,45,0,0,0,0,6.2
Florentino Luis,Apr 27Braga3-1,9000007.7,90,0,0,0,0,7.7
Florentino Luis,Apr 22Farense1-3,6200107.3,62,0,0,1,0,7.3
Orkun Kökcü,,,,,,,,
Orkun Kökcü,Aug 30Moreirense1-1,8600007.0,86,0,0,0,0,7.0
Orkun Kökcü,Aug 24Estrela da Amadora1-0,9010108.4,90,1,0,1,0,8.4
Orkun Kökcü,Aug 17Casa Pia AC3-0,2501007.2,25,0,1,0,0,7.2
Orkun Kökcü,Aug 11Famalicao2-0,4500106.2,45,0,0,1,0,6.2
Orkun Kökcü,Jul 2Austria1-2,8300107.1,83,0,0,1,0,7.1
Orkun Kökcü,Jun 26Czechia1-2,30110-,3,0,1,1,0,-
Orkun Kökcü,Jun 22Portugal0-3,4500005.8,45,0,0,0,0,5.8
Orkun Kökcü,Jun 18Georgia3-1,9001008.1,90,0,1,0,0,8.1
Orkun Kökcü,Jun 10Poland2-1,9000106.9,90,0,0,1,0,6.9
Orkun Kökcü,Jun 4Italy0-0,3500006.0,35,0,0,0,0,6.0
Madson,,,,,,,,
Madson,Aug 30Benfica1-1,7700007.3,77,0,0,0,0,7.3
Madson,Aug 25Braga3-1,6600006.1,66,0,0,0,0,6.1
Madson,Aug 18Arouca3-1,8210008.6,82,1,0,0,0,8.6
Madson,Aug 11Farense1-2,7400007.1,74,0,0,0,0,7.1
Madson,Apr 20Gil Vicente0-1,1000006.2,10,0,0,0,0,6.2
Madson,Mar 9Boavista1-0,7700006.1,77,0,0,0,0,6.1
Madson,Mar 2Rio Ave0-0,7700006.9,77,0,0,0,0,6.9
Madson,Feb 24Farense0-1,8510008.1,85,1,0,0,0,8.1
Madson,Feb 19Sporting CP0-2,7400006.0,74,0,0,0,0,6.0
Madson,Feb 10Chaves1-0,8910008.0,89,1,0,0,0,8.0
Carvalho,,,,,,,,
Carvalho,Sep 1Gil Vicente0-0,9000107.5,90,0,0,1,0,7.5
Carvalho,Aug 29Rapid Wien2-2,6900006.6,69,0,0,0,0,6.6
Carvalho,Aug 25Moreirense3-1,9000007.4,90,0,0,0,0,7.4
Carvalho,Aug 22Rapid Wien2-1,9010108.7,90,1,0,1,0,8.7
Carvalho,Aug 18Boavista0-1,9000007.4,90,0,0,0,0,7.4
Carvalho,Aug 15Servette1-2,9001007.8,90,0,1,0,0,7.8
Carvalho,Aug 11Estrela da Amadora1-1,7000007.0,70,0,0,0,0,7.0
Carvalho,Aug 8Servette0-0,00000-,0,0,0,0,0,-
Carvalho,Aug 1Maccabi Petach Tikva0-5,00000-,0,0,0,0,0,-
Carvalho,May 18FC Porto0-1,7000006.1,70,0,0,0,0,6.1
Maxime Dominguez,,,,,,,,
Maxime Dominguez,Sep 1Braga0-0,1200006.8,12,0,0,0,0,6.8
Maxime Dominguez,Aug 25Estoril0-0,8200007.2,82,0,0,0,0,7.2
Maxime Dominguez,Aug 16AVS Futebol SAD4-2,8200007.9,82,0,0,0,0,7.9
Maxime Dominguez,Aug 10FC Porto3-0,7500006.7,75,0,0,0,0,6.7
Maxime Dominguez,May 18Estrela da Amadora1-0,7700006.3,77,0,0,0,0,6.3
Maxime Dominguez,May 12Farense2-0,4500106.5,45,0,0,1,0,6.5
Maxime Dominguez,May 4Boavista1-1,9000006.5,90,0,0,0,0,6.5
Maxime Dominguez,Apr 26Arouca2-2,5900105.4,59,0,0,1,0,5.4
Maxime Dominguez,Apr 20Moreirense0-1,9000006.9,90,0,0,0,0,6.9
Maxime Dominguez,Apr 12Sporting CP0-4,7300106.3,73,0,0,1,0,6.3
Álvaro Fernández,,,,,,,,
Álvaro Fernández,Aug 30Moreirense1-1,9000107.3,90,0,0,1,0,7.3
Álvaro Fernández,Aug 24Estrela da Amadora1-0,9000107.7,90,0,0,1,0,7.7
Álvaro Fernández,Aug 17Casa Pia AC3-0,7000007.7,70,0,0,0,0,7.7
Álvaro Fernández,Aug 11Famalicao2-0,2800106.4,28,0,0,1,0,6.4
Álvaro Fernández,Jul 28Feyenoord5-0,4500007.5,45,0,0,0,0,7.5
Álvaro Fernández,May 17Rio Ave1-1,8700007.6,87,0,0,0,0,7.6
Álvaro Fernández,May 12Arouca5-0,9001008.0,90,0,1,0,0,8.0
Álvaro Fernández,May 5Famalicao2-0,9000007.3,90,0,0,0,0,7.3
Álvaro Fernández,Apr 27Braga3-1,3800006.7,38,0,0,0,0,6.7
Álvaro Fernández,Apr 22Farense1-3,9010008.7,90,1,0,0,0,8.7
Beni,,,,,,,,
Beni,Aug 31Estrela da Amadora0-1,8000006.8,80,0,0,0,0,6.8
Beni,Aug 24Santa Clara0-2,9000007.8,90,0,0,0,0,7.8
Beni,Aug 17Benfica3-0,9000006.8,90,0,0,0,0,6.8
Beni,Aug 10Boavista0-1,9000007.2,90,0,0,0,0,7.2
Beni,May 17Famalicao1-2,9000106.6,90,0,0,1,0,6.6
Beni,May 12Moreirense0-1,6300106.8,63,0,0,1,0,6.8
Beni,May 5Braga4-3,7101007.5,71,0,1,0,0,7.5
Beni,Apr 27Chaves3-1,2801007.7,28,0,1,0,0,7.7
Beni,Apr 14Portimonense2-2,2300015.1,23,0,0,0,1,5.1
Beni,Mar 8Estrela da Amadora3-1,6200006.5,62,0,0,0,0,6.5
Sidney Lima,,,,,,,,
Sidney Lima,Aug 31AVS Futebol SAD2-1,9000006.7,90,0,0,0,0,6.7
Sidney Lima,Aug 24Casa Pia AC0-2,9000007.5,90,0,0,0,0,7.5
Sidney Lima,Aug 16FC Porto0-2,9000007.2,90,0,0,0,0,7.2
Sidney Lima,Aug 11Estoril1-4,9000007.1,90,0,0,0,0,7.1
